Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Exit Reason,Net PnL,Fee,Equity After
ETH_USDT,long,2024-06-15 16:30:00,2024-06-17 03:30:00,3560.74,3580.6781679511164,stop_loss,7.345088294092552,1.2283239248875921,832.3796721277798
ETH_USDT,long,2024-06-17 04:00:00,2024-06-17 05:00:00,3582.6,3591.609160244418,take_profit,7.121792833171616,3.32883305035341,839.5014649609515
ETH_USDT,long,2024-06-17 05:30:00,2024-06-17 06:00:00,3593.53,3574.36,stop_loss,-25.56310096000008,3.32590096,813.9383640009514
ETH_USDT,short,2024-06-17 07:30:00,2024-06-17 18:00:00,3564.87,3570.580434659891,stop_loss,-2.997615191814317,0.9989630608523848,810.9407488091371
SOL_USDT,short,2024-06-17 14:30:00,2024-06-17 18:00:00,143.75,145.6171072000632,stop_loss,-9.914270214716138,0.5787342144001264,801.026478594421
SOL_USDT,long,2024-06-17 19:00:00,2024-06-17 21:00:00,146.4,141.43375556943465,stop_loss,-15.244133798379382,0.34540050668332156,785.7823447960416
ETH_USDT,short,2024-06-18 02:30:00,2024-06-18 20:30:00,3428.6,3468.9211683509857,stop_loss,-7.75443182729871,0.496621524121271,778.0279129687428
SOL_USDT,short,2024-06-23 22:30:00,2024-06-24 12:00:00,129.02,128.04773978305846,stop_loss,3.4777324841133046,0.41130838365289357,781.5056454528561
ETH_USDT,short,2024-06-24 01:30:00,2024-06-24 22:00:00,3423.99,3351.5099999999998,technical_exit,24.419430000000006,0.9485700000000001,805.9250754528562
SOL_USDT,long,2024-06-24 14:30:00,2024-06-28 05:00:00,128.48,144.4657896026889,stop_loss,47.629833860543464,0.3275349475232267,853.5549093133997
ETH_USDT,long,2024-06-28 04:30:00,2024-06-28 07:30:00,3446.66,3429.2495628253523,stop_loss,-19.959192989779908,2.72286018687884,833.5957163236197
ETH_USDT,long,2024-06-28 08:00:00,2024-06-28 08:30:00,3431.96,3429.2495628253523,stop_loss,-6.600454409731215,3.3208254284074705,826.9952619138885
ETH_USDT,long,2024-06-28 09:00:00,2024-06-28 14:00:00,3439.01,3429.2495628253523,stop_loss,-15.009289199733656,3.29676459015617,811.9859727141549
