entry_time,exit_time,direction,qty,entry_price,exit_price,exit_reason,pnl,fee,net_pnl,equity
2025-06-22 13:30:00,2025-06-22 22:00:00,short,44,101017.8,100403.81056676054,stop_loss,2.7015535062536307,0.3545020345974986,2.347051471656132,469.5217138426233
2025-06-22 22:30:00,2025-06-22 23:00:00,short,468,100250.0,100911.1,stop_loss,-30.939480000000273,3.7657357920000005,-34.705215792000274,434.816498050623
2025-06-24 23:30:00,2025-06-26 13:30:00,long,94,105786.8,106850.52978723405,stop_loss,9.999059999999998,0.7995163600000001,9.199543639999998,444.016041690623
2025-07-02 02:30:00,2025-07-02 04:30:00,short,154,105673.4,106322.45447531808,stop_loss,-9.995438919898548,1.3058944635679595,-11.301333383466508,432.7147083071565
2025-07-02 18:30:00,2025-07-03 12:30:00,long,89,109297.4,109006.10701516885,stop_loss,-2.5925075649972076,0.777160484974001,-3.3696680499712084,429.3450402571853
2025-07-03 13:00:00,2025-07-03 16:00:00,long,393,109128.6,109006.10701516885,stop_loss,-4.813974303864531,3.4290775942784544,-8.243051898142985,421.1019883590423
2025-07-10 03:30:00,2025-07-10 13:30:00,long,114,110995.9,110500.93026111573,stop_loss,-5.6426550232805806,1.010025545990688,-6.6526805692712685,414.44930778977107
2025-07-10 14:00:00,2025-07-14 15:30:00,long,372,110769.2,120149.48058981527,stop_loss,348.9464379411282,3.4360699671764516,345.5103679739517,759.9596757637228
2025-07-15 07:30:00,2025-07-15 13:30:00,short,83,117006.1,118345.53008354851,stop_loss,-11.117269693452588,0.7813674118773811,-11.89863710532997,748.0610386583928
2025-07-15 14:00:00,2025-07-16 08:30:00,short,633,118116.2,118345.53008354851,stop_loss,-14.516594288620896,5.987211005715449,-20.503805294336345,727.5572333640565
2025-07-25 09:30:00,2025-07-25 11:00:00,short,157,115821.7,116746.10090665157,stop_loss,-14.513094234429678,1.4605257896937718,-15.97362002412345,711.5836133399331
2025-07-27 19:30:00,2025-07-28 09:30:00,long,207,118991.9,118720.5394712662,stop_loss,-5.617162944789651,1.9682589988220842,-7.585421943611736,703.9981913963213
2025-07-28 10:00:00,2025-07-28 10:30:00,long,575,118965.5,118720.5394712662,stop_loss,-14.085230402193814,5.466778907839123,-19.552009310032936,684.4461820862883
2025-07-28 11:00:00,2025-07-28 11:30:00,long,576,118805.4,118596.4,stop_loss,-12.038400000000001,5.469737472,-17.508137472,666.9380446142883
2025-08-01 07:30:00,2025-08-01 13:00:00,short,83,114791.5,115922.37260850688,stop_loss,-9.386242650607084,0.7659700570602428,-10.152212707667326,656.785831906621
